id,satisfaction_v2,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
6241,neutral or dissatisfied,Female,Loyal Customer,31,Business travel,Eco,1142,4,4,2,4,4,4,4,4,3,4,3,1,3,4,7,14
91330,satisfied,Male,Loyal Customer,31,Business travel,Eco Plus,1260,4,4,4,4,4,4,4,4,1,2,2,4,2,4,17,3
48184,neutral or dissatisfied,Female,Loyal Customer,31,Business travel,Eco,1516,4,3,3,3,4,4,4,4,1,5,3,2,3,4,0,0
41132,neutral or dissatisfied,Male,Loyal Customer,31,Business travel,Eco,1311,4,5,5,5,4,4,4,4,2,4,4,2,3,4,4,11
45390,satisfied,Male,Loyal Customer,31,Business travel,Eco Plus,1002,4,5,5,5,4,4,4,4,1,5,2,4,4,4,0,0
29877,satisfied,Male,Loyal Customer,31,Business travel,Eco,1193,4,2,3,2,4,4,4,4,1,3,2,1,4,4,12,1
33204,satisfied,Female,Loyal Customer,31,Business travel,Eco Plus,1601,4,2,5,2,4,4,4,4,3,3,1,2,1,4,0,0
8702,satisfied,Female,Loyal Customer,22,Business travel,Business,3866,4,3,4,4,4,4,4,4,3,2,4,1,5,4,0,0
23494,satisfied,Male,Loyal Customer,39,Business travel,Business,307,2,2,2,2,3,4,5,4,4,4,4,3,4,4,46,56
24220,satisfied,Female,Loyal Customer,53,Business travel,Business,305,4,4,4,4,4,1,2,4,4,4,4,3,4,4,0,0
22756,satisfied,Male,Loyal Customer,53,Business travel,Business,337,3,3,3,3,1,3,3,4,4,4,4,5,4,1,5,2
96460,satisfied,Female,Loyal Customer,50,Business travel,Business,327,3,3,1,3,3,5,5,4,4,4,4,4,4,5,6,4
92911,neutral or dissatisfied,Female,Loyal Customer,38,Business travel,Business,1569,4,1,1,1,3,3,4,4,4,4,4,3,4,3,23,21
96506,satisfied,Male,Loyal Customer,36,Business travel,Business,2354,1,2,1,1,5,5,3,4,4,4,4,5,4,3,0,0
96469,satisfied,Male,Loyal Customer,25,Business travel,Business,5361,2,2,4,2,4,4,4,4,5,2,5,5,5,4,82,64
11413,satisfied,Male,Loyal Customer,56,Business travel,Business,3178,3,3,4,3,2,5,5,4,4,4,4,4,4,5,70,62
10223,satisfied,Female,Loyal Customer,49,Business travel,Business,346,4,4,4,4,2,4,5,4,4,4,4,3,4,3,0,0
22570,satisfied,Female,Loyal Customer,55,Business travel,Business,325,5,5,3,5,4,5,4,4,4,4,4,2,4,3,0,0
5660,satisfied,Male,Loyal Customer,55,Business travel,Business,332,4,4,4,4,4,5,5,4,4,4,4,4,4,4,11,8
5651,satisfied,Female,Loyal Customer,40,Business travel,Business,3523,5,5,5,5,3,4,5,4,4,4,4,4,4,3,0,0
5658,neutral or dissatisfied,Male,Loyal Customer,25,Business travel,Business,1807,4,3,3,3,4,4,4,4,3,1,3,4,3,4,0,0
80960,satisfied,Male,Loyal Customer,55,Business travel,Business,3813,3,3,3,3,4,5,5,4,4,4,4,3,4,3,47,38
93062,satisfied,Male,Loyal Customer,49,Business travel,Business,1629,1,1,1,1,5,4,4,4,4,4,4,5,4,5,0,0
75979,neutral or dissatisfied,Male,Loyal Customer,37,Business travel,Business,3136,4,5,5,5,1,3,3,4,4,4,4,2,4,1,2,23
115350,satisfied,Female,Loyal Customer,65,Business travel,Business,1722,4,4,4,4,3,5,4,4,4,4,4,3,4,4,2,0
114752,satisfied,Male,Loyal Customer,55,Business travel,Business,320,3,4,3,3,5,5,4,4,4,4,4,4,4,5,27,19
115380,neutral or dissatisfied,Female,Loyal Customer,51,Business travel,Business,2626,4,3,3,3,1,4,4,4,4,4,4,3,4,2,1,0
117332,satisfied,Male,Loyal Customer,47,Business travel,Business,320,1,1,1,1,4,5,5,4,4,4,4,4,4,4,4,0
97234,satisfied,Male,Loyal Customer,47,Business travel,Business,2334,3,3,3,3,4,4,5,4,4,4,4,5,4,4,0,0
17991,satisfied,Female,Loyal Customer,45,Business travel,Business,2710,1,1,4,1,1,1,2,4,4,4,4,1,4,1,0,3
3354,satisfied,Male,Loyal Customer,41,Business travel,Business,326,3,3,3,3,5,5,5,4,4,4,4,4,4,5,0,11
3373,satisfied,Male,Loyal Customer,39,Business travel,Business,3202,3,2,3,3,2,4,5,4,4,4,4,5,4,3,0,0
115250,neutral or dissatisfied,Male,Loyal Customer,38,Business travel,Business,299,4,1,1,1,2,3,3,4,4,4,4,4,4,2,8,0
9586,neutral or dissatisfied,Male,Loyal Customer,36,Business travel,Business,330,4,5,5,5,4,4,4,4,4,4,4,2,4,2,0,0
10293,satisfied,Female,Loyal Customer,55,Business travel,Business,3537,3,3,3,3,5,4,4,4,4,4,4,3,4,5,0,0
5184,satisfied,Female,Loyal Customer,39,Business travel,Business,310,1,1,1,1,2,5,4,4,4,4,4,4,4,3,0,4
41738,satisfied,Male,Loyal Customer,36,Business travel,Business,305,4,4,5,4,2,1,5,4,4,4,4,5,4,1,0,0
8088,satisfied,Female,Loyal Customer,62,Business travel,Business,1630,2,2,2,2,5,4,5,4,4,4,4,5,4,3,0,0
7980,satisfied,Male,Loyal Customer,43,Business travel,Business,1551,5,5,5,5,4,4,5,4,4,4,4,3,4,4,0,0
94227,satisfied,Male,Loyal Customer,44,Business travel,Business,306,5,5,5,5,2,4,4,4,4,4,4,5,4,5,6,9
94034,satisfied,Female,Loyal Customer,22,Business travel,Business,4089,3,3,3,3,4,4,4,4,5,5,4,5,4,4,15,0
45262,satisfied,Male,Loyal Customer,57,Business travel,Business,2118,5,5,5,5,3,4,4,4,4,4,4,4,4,5,0,0
84446,satisfied,Female,Loyal Customer,56,Business travel,Business,3187,3,1,3,3,4,4,4,4,4,4,4,5,4,4,0,0
40393,satisfied,Male,Loyal Customer,44,Business travel,Business,3339,3,3,3,3,5,5,4,4,4,4,4,3,4,5,0,0
77179,satisfied,Female,Loyal Customer,38,Business travel,Business,330,1,1,1,1,4,5,4,4,4,4,4,3,4,3,0,0
100035,satisfied,Male,Loyal Customer,56,Business travel,Business,2007,2,2,2,2,4,5,4,4,4,4,4,5,4,5,0,0
77759,neutral or dissatisfied,Female,Loyal Customer,56,Business travel,Business,303,4,4,4,4,2,4,4,4,4,4,4,4,4,4,6,26
105096,satisfied,Female,Loyal Customer,32,Business travel,Business,4526,2,2,2,2,4,4,4,4,3,4,5,3,4,4,28,11
20321,satisfied,Male,Loyal Customer,59,Business travel,Business,2807,4,4,4,4,4,4,5,4,4,4,4,4,4,5,0,0
20362,neutral or dissatisfied,Male,Loyal Customer,35,Business travel,Business,2773,4,2,2,2,4,3,3,4,4,4,4,3,4,3,14,8
20350,neutral or dissatisfied,Female,Loyal Customer,30,Business travel,Business,3927,4,4,3,4,4,4,4,4,2,4,4,1,3,4,3,6
1939,satisfied,Male,Loyal Customer,59,Business travel,Business,2512,3,3,3,3,4,4,4,4,4,4,4,5,4,4,4,0
9566,satisfied,Female,Loyal Customer,42,Business travel,Business,302,5,5,5,5,4,4,4,4,4,4,4,4,4,5,19,10
105898,satisfied,Female,Loyal Customer,41,Business travel,Business,318,2,2,3,2,4,4,5,4,4,4,4,3,4,3,0,0
99473,neutral or dissatisfied,Female,Loyal Customer,23,Business travel,Business,4527,4,3,3,3,4,4,4,4,1,3,4,4,4,4,5,3
118954,neutral or dissatisfied,Female,Loyal Customer,70,Business travel,Business,304,4,5,4,5,3,4,3,4,4,4,4,4,4,4,80,72
64663,satisfied,Female,Loyal Customer,56,Business travel,Business,3793,2,2,2,2,3,5,4,4,4,4,4,5,4,3,0,0
43792,satisfied,Male,Loyal Customer,48,Business travel,Business,2960,4,4,4,4,2,5,5,4,4,4,4,5,4,3,0,0
64760,satisfied,Female,Loyal Customer,45,Business travel,Business,1811,4,1,4,4,4,4,4,4,4,5,5,4,4,4,152,139
64869,neutral or dissatisfied,Female,Loyal Customer,36,Business travel,Business,305,4,2,2,2,3,4,3,4,4,4,4,2,4,1,9,27
43181,satisfied,Male,Loyal Customer,31,Business travel,Business,5328,4,4,4,4,4,4,4,4,3,1,5,4,5,4,1,0
99985,satisfied,Female,Loyal Customer,55,Business travel,Business,2617,1,1,1,1,2,4,4,4,4,4,4,5,4,3,14,18
56049,neutral or dissatisfied,Male,Loyal Customer,30,Business travel,Eco,3599,4,2,2,2,4,4,4,1,2,4,4,4,1,4,0,3
110048,neutral or dissatisfied,Female,Loyal Customer,30,Business travel,Eco,3306,4,1,1,1,4,4,4,4,4,1,2,4,3,4,0,0
53987,satisfied,Female,Loyal Customer,30,Business travel,Eco,3116,4,5,4,5,4,4,4,4,2,1,5,2,5,4,0,0
37794,satisfied,Female,Loyal Customer,30,Business travel,Eco Plus,2441,4,5,5,5,4,4,4,4,1,5,5,3,1,4,3,8
104066,neutral or dissatisfied,Male,Loyal Customer,30,Business travel,Eco Plus,2509,4,4,4,4,4,4,4,4,2,3,4,1,3,4,15,12
125818,neutral or dissatisfied,Male,Loyal Customer,30,Business travel,Eco,2071,4,4,4,4,4,4,4,4,4,3,3,4,4,4,0,0
83480,neutral or dissatisfied,Male,Loyal Customer,30,Business travel,Eco,2266,4,1,3,3,4,4,4,4,1,1,4,2,4,4,1,0
24576,satisfied,Male,Loyal Customer,30,Business travel,Eco Plus,2237,4,5,5,5,4,4,4,4,3,1,5,1,3,4,0,0
18317,satisfied,Female,Loyal Customer,30,Business travel,Eco,2358,4,2,1,1,4,4,4,4,1,3,4,4,4,4,0,0
29680,neutral or dissatisfied,Male,Loyal Customer,30,Business travel,Eco Plus,1764,4,3,3,3,4,4,4,4,4,2,4,1,4,4,0,0
128648,satisfied,Male,Loyal Customer,30,Business travel,Eco Plus,1665,4,3,3,3,4,4,4,4,4,3,5,5,4,4,0,0
42751,satisfied,Male,Loyal Customer,30,Business travel,Eco,1751,4,1,1,1,4,4,4,4,4,1,1,5,5,4,0,0
47312,satisfied,Female,Loyal Customer,30,Business travel,Eco,1816,4,1,5,1,4,4,4,4,4,3,3,3,4,4,0,0
19956,neutral or dissatisfied,Female,Loyal Customer,30,Business travel,Eco Plus,1935,4,3,3,3,4,4,4,4,1,2,4,4,3,4,11,12
21047,neutral or dissatisfied,Female,Loyal Customer,30,Business travel,Eco,1432,4,5,5,5,4,4,4,4,1,3,3,1,4,4,0,0
32146,satisfied,Female,Loyal Customer,30,Business travel,Eco,1024,4,4,4,4,4,4,4,4,3,5,1,4,2,4,0,0
105113,satisfied,Male,Loyal Customer,53,Business travel,Business,293,1,1,1,1,5,4,5,4,4,4,4,4,4,3,47,44
2581,satisfied,Female,Loyal Customer,66,Business travel,Business,306,3,3,3,3,1,2,5,4,4,4,4,5,4,4,0,0
8648,satisfied,Male,Loyal Customer,57,Business travel,Business,3457,4,4,4,4,3,4,4,4,4,4,4,3,4,5,0,0
36223,neutral or dissatisfied,Female,Loyal Customer,49,Business travel,Business,3059,4,1,1,1,2,3,3,4,4,4,4,2,4,2,50,44
120635,satisfied,Male,Loyal Customer,49,Business travel,Business,1821,5,5,2,5,5,5,5,4,4,4,4,5,4,4,0,0
124859,satisfied,Female,Loyal Customer,48,Business travel,Business,305,4,4,4,4,3,4,5,4,4,4,4,4,4,4,0,43
124777,satisfied,Male,Loyal Customer,45,Business travel,Business,2057,5,5,5,5,5,4,5,4,4,4,4,3,4,5,0,74
120651,satisfied,Female,Loyal Customer,36,Business travel,Business,3629,2,2,2,2,3,5,5,4,4,4,4,5,4,5,14,4
57478,satisfied,Female,Loyal Customer,36,Business travel,Business,2890,2,2,2,2,4,1,5,4,4,4,4,4,4,2,0,0
124800,satisfied,Female,Loyal Customer,27,Business travel,Business,1643,1,1,1,1,4,4,4,4,5,3,5,4,4,4,0,0
27499,satisfied,Male,Loyal Customer,44,Business travel,Business,2908,5,5,5,5,4,1,5,4,4,4,4,2,4,3,3,0
16148,satisfied,Female,Loyal Customer,58,Business travel,Business,292,4,4,4,4,3,2,3,4,4,4,4,1,4,2,0,0
94145,neutral or dissatisfied,Male,Loyal Customer,52,Business travel,Business,320,4,4,4,4,3,4,4,4,4,4,4,2,4,4,0,0
16140,satisfied,Male,Loyal Customer,30,Business travel,Business,3291,3,3,4,3,4,4,4,4,5,4,5,5,5,4,0,0
100686,satisfied,Male,Loyal Customer,25,Business travel,Business,2730,1,1,2,1,4,4,4,4,4,2,4,2,1,4,31,30
7067,satisfied,Male,Loyal Customer,34,Business travel,Business,279,4,4,3,4,4,4,4,4,4,4,4,5,4,3,36,58
103158,satisfied,Female,Loyal Customer,57,Business travel,Business,2413,1,1,1,1,4,4,4,4,4,4,4,5,4,5,0,0
103168,neutral or dissatisfied,Male,Loyal Customer,49,Business travel,Business,301,4,4,4,4,3,3,4,4,4,4,4,2,4,3,0,0
90453,satisfied,Male,Loyal Customer,43,Business travel,Business,1899,5,5,4,5,3,5,4,4,4,4,4,3,4,3,14,6
107981,satisfied,Female,Loyal Customer,43,Business travel,Business,3539,1,1,3,1,4,4,4,4,3,5,5,4,5,4,94,134
88365,satisfied,Female,Loyal Customer,32,Business travel,Business,3853,2,2,2,2,4,4,4,4,3,4,4,4,4,4,0,0
107992,neutral or dissatisfied,Male,Loyal Customer,32,Business travel,Business,3102,4,1,1,1,4,4,4,4,4,4,3,3,4,4,25,17
88436,neutral or dissatisfied,Female,Loyal Customer,23,Business travel,Business,2940,4,1,1,1,4,4,4,4,4,1,3,2,4,4,0,0
88227,neutral or dissatisfied,Female,Loyal Customer,77,Business travel,Business,291,4,2,2,2,1,4,3,4,4,4,4,1,4,4,3,4
88152,satisfied,Female,Loyal Customer,51,Business travel,Business,3590,3,3,3,3,4,4,4,4,4,4,4,5,4,4,0,0
402,satisfied,Male,Loyal Customer,42,Business travel,Business,3854,5,5,5,5,4,4,4,4,4,4,4,5,4,3,0,0
90435,satisfied,Female,Loyal Customer,22,Business travel,Business,1680,2,2,4,2,4,4,4,4,5,2,5,3,4,4,44,37
120297,satisfied,Female,Loyal Customer,62,Business travel,Business,1803,1,1,1,1,2,4,4,4,4,4,4,4,4,4,0,0
120303,satisfied,Female,Loyal Customer,29,Business travel,Business,5006,2,2,3,2,4,4,4,4,5,5,4,4,4,4,2,0
120811,satisfied,Female,Loyal Customer,51,Business travel,Business,2868,3,3,3,3,1,4,4,4,4,4,4,3,4,2,0,1
10082,satisfied,Female,Loyal Customer,49,Business travel,Business,288,4,4,4,4,3,5,4,4,4,4,4,3,4,3,7,0
49023,satisfied,Male,Loyal Customer,46,Business travel,Business,3523,2,2,2,2,4,5,2,4,4,4,4,4,4,2,0,0
49189,satisfied,Male,Loyal Customer,45,Business travel,Business,1827,4,4,4,4,4,3,2,4,4,4,4,4,4,3,0,0
49480,satisfied,Female,Loyal Customer,42,Business travel,Business,296,1,1,1,1,4,3,4,4,4,4,4,2,4,1,0,0
34472,satisfied,Male,Loyal Customer,38,Business travel,Business,1756,4,4,4,4,2,3,1,4,4,4,4,1,4,5,43,44
50483,satisfied,Male,Loyal Customer,37,Business travel,Business,1986,3,3,3,3,5,3,3,4,4,4,4,2,4,1,0,0
97516,satisfied,Female,Loyal Customer,53,Business travel,Business,303,2,2,2,2,2,4,5,4,4,4,4,5,4,3,0,0
6925,satisfied,Female,Loyal Customer,49,Business travel,Business,302,3,3,4,3,3,4,5,4,4,4,4,3,4,3,0,0
49341,satisfied,Male,Loyal Customer,52,Business travel,Business,3216,4,4,4,4,2,4,5,4,4,4,4,5,4,4,0,0
18591,neutral or dissatisfied,Male,Loyal Customer,47,Business travel,Business,2464,4,5,5,5,1,3,3,4,4,4,4,1,4,4,26,22
48730,satisfied,Male,Loyal Customer,47,Business travel,Business,3450,3,3,3,3,3,5,5,4,4,4,4,5,4,3,34,28
12231,satisfied,Female,Loyal Customer,45,Business travel,Business,1749,4,4,4,4,4,3,4,4,4,4,4,4,4,5,0,0
49535,satisfied,Male,Loyal Customer,37,Business travel,Business,2630,4,4,4,4,4,4,2,4,4,4,4,3,4,4,0,0
50431,satisfied,Male,Loyal Customer,17,Business travel,Business,3943,1,1,1,1,4,4,4,4,4,5,3,5,5,4,0,0
51616,satisfied,Male,Loyal Customer,66,Business travel,Business,271,4,1,4,4,5,5,4,4,4,4,4,2,4,3,0,0
51483,satisfied,Male,Loyal Customer,51,Business travel,Business,2365,2,2,2,2,2,5,4,4,4,4,4,5,4,3,0,10
19402,satisfied,Female,Loyal Customer,49,Business travel,Business,273,3,3,3,3,4,5,3,4,4,4,4,4,4,1,0,0
85577,satisfied,Female,Loyal Customer,80,Business travel,Business,3475,1,1,1,1,2,4,4,4,4,4,4,5,4,4,0,0
78193,satisfied,Male,Loyal Customer,58,Business travel,Business,2264,1,1,1,1,2,4,5,4,4,4,4,3,4,3,0,0
85568,satisfied,Male,Loyal Customer,55,Business travel,Business,2546,5,4,5,5,2,5,4,4,4,4,4,5,4,4,0,0
85551,satisfied,Female,Loyal Customer,48,Business travel,Business,272,2,2,2,2,5,4,5,4,4,4,4,5,4,4,6,1
85656,satisfied,Male,Loyal Customer,44,Business travel,Business,3092,2,2,2,2,3,5,4,4,4,4,4,5,4,5,0,0
85542,satisfied,Female,Loyal Customer,40,Business travel,Business,3243,2,2,2,2,3,4,4,4,4,4,4,5,4,3,0,0
85531,satisfied,Female,Loyal Customer,39,Business travel,Business,283,4,3,4,4,3,4,5,4,4,4,4,4,4,3,0,0
48096,satisfied,Male,Loyal Customer,36,Business travel,Business,283,5,5,5,5,2,4,3,4,4,4,4,4,4,1,0,0
85533,satisfied,Female,Loyal Customer,33,Business travel,Business,3374,4,4,4,4,3,5,5,4,4,4,4,4,4,3,0,0
85585,neutral or dissatisfied,Female,Loyal Customer,24,Business travel,Business,4158,4,4,4,4,4,4,4,4,3,1,4,4,3,4,3,0
70173,satisfied,Male,Loyal Customer,53,Business travel,Business,3166,3,3,3,3,3,5,5,4,4,4,4,4,4,5,12,15
70179,satisfied,Male,Loyal Customer,52,Business travel,Business,294,1,1,1,1,5,4,4,4,4,4,4,5,4,3,0,5
113482,satisfied,Female,Loyal Customer,45,Business travel,Business,294,4,4,4,4,4,4,4,4,4,4,4,3,4,5,0,0
113406,satisfied,Female,Loyal Customer,42,Business travel,Business,286,4,4,4,4,4,4,4,4,4,4,4,4,4,3,0,0
91903,neutral or dissatisfied,Male,Loyal Customer,29,Business travel,Eco,3718,4,4,4,4,4,4,4,4,3,5,4,4,3,4,0,0
89911,neutral or dissatisfied,Male,Loyal Customer,29,Business travel,Eco,3106,4,2,2,2,4,4,4,4,2,4,4,2,3,4,0,0
9281,neutral or dissatisfied,Male,Loyal Customer,29,Business travel,Eco,2997,4,3,3,3,4,4,4,4,2,4,3,2,3,4,2,0
37192,satisfied,Female,Loyal Customer,29,Business travel,Eco Plus,1880,4,3,3,3,4,4,4,4,3,1,5,1,1,4,0,7
77047,neutral or dissatisfied,Female,Loyal Customer,29,Business travel,Eco,2532,4,5,5,5,4,4,4,4,3,3,4,2,4,4,0,0
121636,neutral or dissatisfied,Female,Loyal Customer,29,Business travel,Eco Plus,2708,4,5,5,5,4,4,4,4,1,2,3,2,4,4,9,4
24810,satisfied,Male,Loyal Customer,29,Business travel,Eco,2373,4,3,3,3,4,4,4,4,2,5,3,5,2,4,0,0
62964,neutral or dissatisfied,Male,Loyal Customer,29,Business travel,Eco,2288,4,4,4,4,4,4,4,4,1,3,3,3,3,4,0,0
17926,satisfied,Female,Loyal Customer,29,Business travel,Eco Plus,1587,4,4,4,4,4,4,4,4,5,1,4,1,5,4,128,117
16136,neutral or dissatisfied,Female,Loyal Customer,29,Business travel,Eco Plus,1578,4,2,2,2,4,4,4,4,1,2,3,2,3,4,46,71
40038,neutral or dissatisfied,Male,Loyal Customer,29,Business travel,Eco Plus,1405,4,2,2,2,4,4,4,4,4,5,3,2,4,4,0,5
82923,neutral or dissatisfied,Female,Loyal Customer,29,Business travel,Eco Plus,2194,4,2,2,2,4,4,4,4,2,5,3,4,4,4,18,0
18051,satisfied,Female,Loyal Customer,29,Business travel,Eco,1977,4,2,2,2,4,4,4,4,2,4,3,3,2,4,2,34
8313,neutral or dissatisfied,Male,Loyal Customer,29,Business travel,Eco Plus,1322,4,5,5,5,4,4,4,4,2,5,3,2,3,4,0,0
49463,satisfied,Female,Loyal Customer,29,Business travel,Eco,1723,4,1,1,1,4,4,4,4,1,2,3,3,3,4,1,0
30198,satisfied,Male,Loyal Customer,29,Business travel,Eco Plus,1219,4,5,5,5,4,4,4,4,5,5,5,5,5,4,0,0
71374,neutral or dissatisfied,Male,Loyal Customer,34,Business travel,Business,3287,4,3,2,2,2,3,3,4,4,4,4,4,4,1,5,3
70218,satisfied,Female,Loyal Customer,30,Business travel,Business,4245,1,1,1,1,4,4,4,4,5,3,5,4,5,4,0,0
119210,satisfied,Female,Loyal Customer,59,Business travel,Business,2050,3,3,3,3,3,4,2,4,4,4,4,5,4,3,8,44
119169,neutral or dissatisfied,Female,Loyal Customer,38,Business travel,Business,2091,4,5,4,5,3,3,3,4,4,4,4,1,4,4,0,21
43688,satisfied,Female,Loyal Customer,36,Business travel,Business,307,2,2,2,2,2,1,4,4,4,4,4,5,4,4,0,1
117905,satisfied,Female,Loyal Customer,55,Business travel,Business,260,2,2,2,2,5,4,5,4,4,4,4,4,4,3,0,0
102645,satisfied,Female,Loyal Customer,54,Business travel,Business,2739,3,3,3,3,4,5,4,4,4,4,4,5,4,3,0,0
127738,satisfied,Female,Loyal Customer,52,Business travel,Business,2529,4,4,4,4,5,4,4,4,4,4,4,3,4,3,1,0
127726,satisfied,Female,Loyal Customer,47,Business travel,Business,268,2,2,2,2,5,4,5,4,4,4,4,4,4,4,6,12
102683,satisfied,Female,Loyal Customer,42,Business travel,Business,1630,4,4,4,4,3,5,5,4,4,4,4,4,4,4,0,0
105028,neutral or dissatisfied,Male,Loyal Customer,41,Business travel,Business,3383,4,1,1,1,1,3,3,4,4,4,4,3,4,2,14,19
105026,satisfied,Male,Loyal Customer,36,Business travel,Business,271,5,1,5,5,2,4,4,4,4,4,4,4,4,4,12,0
117942,neutral or dissatisfied,Female,Loyal Customer,35,Business travel,Business,255,4,1,3,3,4,4,4,4,4,4,4,4,4,3,0,0
12385,neutral or dissatisfied,Male,Loyal Customer,48,Business travel,Business,290,4,4,4,4,4,3,4,4,4,4,4,1,4,4,0,0
12201,satisfied,Female,Loyal Customer,46,Business travel,Business,255,3,3,5,3,2,5,5,4,4,4,4,3,4,4,49,49
12314,satisfied,Female,Loyal Customer,38,Business travel,Business,2121,3,3,3,3,1,4,1,4,4,4,4,2,4,5,1,1
107660,satisfied,Male,Loyal Customer,46,Business travel,Business,260,1,1,1,1,3,4,5,4,4,4,4,4,4,3,9,1
103634,satisfied,Male,Loyal Customer,45,Business travel,Business,1605,1,1,1,1,3,4,5,4,4,4,4,5,4,3,12,8
103658,satisfied,Male,Loyal Customer,39,Business travel,Business,2376,3,3,3,3,3,5,5,4,4,4,4,5,4,4,0,0
48980,satisfied,Female,Loyal Customer,76,Business travel,Business,271,4,5,4,4,4,5,3,4,4,4,4,3,4,4,0,9
113996,neutral or dissatisfied,Male,Loyal Customer,59,Business travel,Business,2447,4,5,5,5,3,4,4,4,4,4,4,3,4,1,15,15
94288,satisfied,Female,Loyal Customer,60,Business travel,Business,276,5,5,5,5,5,5,4,4,4,4,4,4,4,4,47,53
94312,satisfied,Male,Loyal Customer,56,Business travel,Business,263,2,2,2,2,5,5,5,4,4,4,4,3,4,5,0,0
94331,satisfied,Female,Loyal Customer,51,Business travel,Business,254,5,5,5,5,2,5,4,4,4,4,4,4,4,3,1,1
94011,satisfied,Female,Loyal Customer,49,Business travel,Business,3770,3,3,3,3,5,4,5,4,4,4,4,5,4,4,7,6
94575,satisfied,Male,Loyal Customer,46,Business travel,Business,2336,3,3,3,3,3,5,4,4,4,4,4,4,4,3,28,11
94266,satisfied,Male,Loyal Customer,41,Business travel,Business,254,5,5,5,5,5,5,5,4,4,4,4,3,4,5,0,0
94913,neutral or dissatisfied,Female,Loyal Customer,37,Business travel,Business,2424,4,3,4,4,1,4,3,4,4,4,4,2,4,2,26,19
64612,satisfied,Male,Loyal Customer,60,Business travel,Business,1725,2,2,3,2,3,4,4,4,4,4,4,3,4,5,32,28
64735,satisfied,Female,Loyal Customer,56,Business travel,Business,2403,3,3,3,3,3,4,5,4,4,4,4,3,4,5,0,0
575,satisfied,Female,Loyal Customer,54,Business travel,Business,2709,3,3,3,3,4,5,5,4,4,4,4,3,4,3,0,0
64721,satisfied,Female,Loyal Customer,53,Business travel,Business,295,3,3,3,3,3,5,5,4,4,4,4,5,4,3,4,1
11405,satisfied,Female,Loyal Customer,51,Business travel,Business,287,1,1,1,1,5,4,5,4,4,4,4,4,4,3,0,0
64508,satisfied,Male,Loyal Customer,50,Business travel,Business,286,5,5,5,5,2,5,4,4,4,4,4,5,4,4,0,0
64532,satisfied,Female,Loyal Customer,48,Business travel,Business,2939,1,1,1,1,3,5,4,4,4,4,4,5,4,4,0,0
779,satisfied,Male,Loyal Customer,42,Business travel,Business,261,1,1,1,1,4,5,5,4,4,4,4,3,4,3,0,4
64680,satisfied,Male,Loyal Customer,39,Business travel,Business,3015,1,1,1,1,3,4,5,4,4,4,4,3,4,4,0,0
64774,satisfied,Female,Loyal Customer,39,Business travel,Business,263,2,2,2,2,4,4,5,4,4,4,4,4,4,5,10,0
1355,neutral or dissatisfied,Female,Loyal Customer,39,Business travel,Business,2822,4,4,4,4,2,3,3,4,4,4,4,1,4,3,0,0
64905,neutral or dissatisfied,Male,Loyal Customer,33,Business travel,Business,4021,4,4,5,5,4,4,4,4,1,4,3,1,4,4,0,0
64981,satisfied,Female,Loyal Customer,30,Business travel,Business,1094,2,2,2,2,4,4,4,4,1,3,2,1,5,4,0,0
64557,satisfied,Female,Loyal Customer,25,Business travel,Business,1522,1,1,1,1,4,4,4,4,4,5,5,3,4,4,44,38
64928,satisfied,Male,Loyal Customer,22,Business travel,Business,1347,3,3,3,3,4,4,4,4,5,3,5,4,5,4,10,0
118673,neutral or dissatisfied,Female,Loyal Customer,39,Business travel,Business,2453,4,1,1,1,5,4,4,4,4,4,4,4,4,3,0,0
59081,neutral or dissatisfied,Male,Loyal Customer,37,Business travel,Business,1791,4,2,3,2,4,4,4,3,3,4,3,4,1,4,242,246
30384,neutral or dissatisfied,Female,Loyal Customer,65,Business travel,Business,241,4,2,2,2,5,3,4,4,4,4,4,3,4,4,0,0
42040,satisfied,Male,Loyal Customer,34,Business travel,Business,3412,4,2,4,4,2,5,2,4,4,4,4,3,4,5,0,0
88045,satisfied,Female,Loyal Customer,58,Business travel,Business,268,5,5,5,5,4,5,4,4,4,4,4,3,4,4,0,0
6318,satisfied,Female,Loyal Customer,57,Business travel,Business,3834,1,1,4,1,2,5,4,4,4,4,4,4,4,5,65,58
3325,satisfied,Female,Loyal Customer,55,Business travel,Business,242,4,4,4,4,2,4,4,4,4,4,4,3,4,3,0,18
88236,satisfied,Male,Loyal Customer,46,Business travel,Business,3748,5,5,5,5,3,4,5,4,4,4,4,3,4,5,0,1
90883,neutral or dissatisfied,Female,Loyal Customer,45,Business travel,Business,1955,4,4,4,4,4,3,3,4,4,4,4,1,4,1,0,0
88008,satisfied,Female,Loyal Customer,41,Business travel,Business,3961,3,3,3,3,2,4,4,4,4,4,4,4,4,5,10,7
88462,satisfied,Male,Loyal Customer,37,Business travel,Business,246,1,1,1,1,1,4,5,4,4,4,4,2,4,4,0,0
90561,satisfied,Female,Loyal Customer,32,Business travel,Business,5453,4,2,4,4,4,4,4,4,4,5,4,5,5,4,0,0
